match_id,minute,type,player,team,venue
2026-08-30-feyenoord-v-ado-den-haag,46,sub_on,Sem Steijn,Feyenoord,Stadion Feijenoord
2026-08-30-leeds-united-v-brentford,30,yellow,Jaidon Anthony,Brentford,Elland Road
2026-08-30-leeds-united-v-brentford,34,sub_off,Joe Rodon,Leeds United,Elland Road
2026-08-30-leeds-united-v-brentford,34,sub_on,Nico Elvedi,Leeds United,Elland Road
2026-08-30-magdeburg-v-holstein-kiel,6,yellow,Alexander Nollenberger,Magdeburg,Avnet Arena
2026-08-30-magdeburg-v-holstein-kiel,20,yellow,Jonas Torrissen Therkelsen,Holstein Kiel,Avnet Arena
2026-08-30-magdeburg-v-holstein-kiel,28,yellow,Baris Atik,Magdeburg,Avnet Arena
2026-08-30-magdeburg-v-holstein-kiel,31,yellow,Pierre Nadjombe,Magdeburg,Avnet Arena
2026-08-30-magdeburg-v-holstein-kiel,44,yellow,Kasper Davidsen,Holstein Kiel,Avnet Arena
2026-08-30-magdeburg-v-holstein-kiel,46,sub_off,Pierre Nadjombe,Magdeburg,Avnet Arena
2026-08-30-magdeburg-v-holstein-kiel,46,sub_on,Torben Müsel,Magdeburg,Avnet Arena
2026-08-30-magdeburg-v-holstein-kiel,47,yellow,Anselmo MacNulty,Magdeburg,Avnet Arena
2026-08-30-magdeburg-v-holstein-kiel,54,yellow,Jonas Meffert,Holstein Kiel,Avnet Arena
2026-08-30-magdeburg-v-holstein-kiel,64,sub_off,Kasper Davidsen,Holstein Kiel,Avnet Arena
2026-08-30-magdeburg-v-holstein-kiel,64,sub_on,Gyan de Regt,Holstein Kiel,Avnet Arena
2026-08-30-magdeburg-v-holstein-kiel,64,yellow,Tobias Müller,Magdeburg,Avnet Arena
2026-08-30-magdeburg-v-holstein-kiel,72,goal,Mateusz Zukowski,Magdeburg,Avnet Arena
2026-08-30-magdeburg-v-holstein-kiel,75,sub_off,Moritz-Broni Kwarteng,Magdeburg,Avnet Arena
2026-08-30-magdeburg-v-holstein-kiel,75,sub_on,Magnus Baars,Magdeburg,Avnet Arena
2026-08-30-magdeburg-v-holstein-kiel,79,sub_off,John Tolkin,Holstein Kiel,Avnet Arena
2026-08-30-magdeburg-v-holstein-kiel,79,sub_on,Niko Takahashi,Holstein Kiel,Avnet Arena
2026-08-30-magdeburg-v-holstein-kiel,81,goal,Luka Hyryläinen,Magdeburg,Avnet Arena
2026-08-30-magdeburg-v-holstein-kiel,84,yellow,Ivan Nekic,Holstein Kiel,Avnet Arena
2026-08-30-magdeburg-v-holstein-kiel,85,sub_off,Jonas Meffert,Holstein Kiel,Avnet Arena
2026-08-30-magdeburg-v-holstein-kiel,85,sub_on,Faride Alidou,Holstein Kiel,Avnet Arena
2026-08-30-magdeburg-v-holstein-kiel,86,sub_off,Alexander Nollenberger,Magdeburg,Avnet Arena
2026-08-30-magdeburg-v-holstein-kiel,86,sub_on,Eldin Dzogovic,Magdeburg,Avnet Arena
2026-08-30-magdeburg-v-holstein-kiel,90,sub_off,Mateusz Zukowski,Magdeburg,Avnet Arena
2026-08-30-magdeburg-v-holstein-kiel,90,sub_off,Baris Atik,Magdeburg,Avnet Arena
2026-08-30-magdeburg-v-holstein-kiel,90,sub_on,Richmond Tachie,Magdeburg,Avnet Arena
2026-08-30-magdeburg-v-holstein-kiel,90,sub_on,Roko Simic,Magdeburg,Avnet Arena
2026-08-30-manchester-united-v-ipswich-town,29,goal,Leif Davis,Ipswich Town,Old Trafford
2026-08-30-manchester-united-v-ipswich-town,33,yellow,Sasa Lukic,Ipswich Town,Old Trafford
2026-08-30-manchester-united-v-ipswich-town,37,yellow,Abdul Fatawu,Ipswich Town,Old Trafford
2026-08-30-manchester-united-v-ipswich-town,40,goal,Bruno Fernandes,Manchester United,Old Trafford
2026-08-30-manchester-united-v-ipswich-town,46,sub_off,Emersonn,Ipswich Town,Old Trafford
2026-08-30-manchester-united-v-ipswich-town,46,sub_on,Chuba Akpom,Ipswich Town,Old Trafford
2026-08-30-manchester-united-v-ipswich-town,56,own_goal,Jacob Greaves,Manchester United,Old Trafford
2026-08-30-manchester-united-v-ipswich-town,60,yellow,Jacob Greaves,Ipswich Town,Old Trafford
2026-08-30-mansfield-town-v-luton-town,8,yellow,Louis Reed,Mansfield Town,One Call Stadium
2026-08-30-mansfield-town-v-luton-town,17,goal,Nathan Moriah-Welsh,Mansfield Town,One Call Stadium
2026-08-30-mansfield-town-v-luton-town,26,yellow,Isaiah Jones,Luton Town,One Call Stadium
2026-08-30-mansfield-town-v-luton-town,28,goal,Nathan Moriah-Welsh,Mansfield Town,One Call Stadium
2026-08-30-mansfield-town-v-luton-town,45,goal,Louis Reed,Mansfield Town,One Call Stadium
2026-08-30-mansfield-town-v-luton-town,45,yellow,Ryan Sweeney,Mansfield Town,One Call Stadium
2026-08-30-mansfield-town-v-luton-town,46,sub_off,Emilio Lawrence,Luton Town,One Call Stadium
2026-08-30-mansfield-town-v-luton-town,46,sub_off,Kal Naismith,Luton Town,One Call Stadium
2026-08-30-mansfield-town-v-luton-town,46,sub_off,Isaiah Jones,Luton Town,One Call Stadium
2026-08-30-mansfield-town-v-luton-town,46,sub_on,Harrison Ashby,Luton Town,One Call Stadium
2026-08-30-mansfield-town-v-luton-town,46,sub_on,Benedict Benagr,Luton Town,One Call Stadium
2026-08-30-mansfield-town-v-luton-town,46,sub_on,Joseph Johnson,Luton Town,One Call Stadium
2026-08-30-mansfield-town-v-luton-town,47,goal,Jonathan Russell,Mansfield Town,One Call Stadium
2026-08-30-mansfield-town-v-luton-town,53,sub_off,Louis Reed,Mansfield Town,One Call Stadium
2026-08-30-mansfield-town-v-luton-town,53,sub_off,Ryan Sweeney,Mansfield Town,One Call Stadium
2026-08-30-mansfield-town-v-luton-town,53,sub_on,Frazer Blake-Tracy,Mansfield Town,One Call Stadium
2026-08-30-mansfield-town-v-luton-town,53,sub_on,Elliott Hewitt,Mansfield Town,One Call Stadium
2026-08-30-mansfield-town-v-luton-town,56,goal,Jonathan Russell,Mansfield Town,One Call Stadium
2026-08-30-mansfield-town-v-luton-town,62,sub_off,Callum Marshall,Luton Town,One Call Stadium
2026-08-30-mansfield-town-v-luton-town,62,sub_off,Jamie Donley,Luton Town,One Call Stadium
2026-08-30-mansfield-town-v-luton-town,62,sub_on,Gideon Kodua,Luton Town,One Call Stadium
2026-08-30-mansfield-town-v-luton-town,62,sub_on,Nahki Wells,Luton Town,One Call Stadium
2026-08-30-mansfield-town-v-luton-town,64,yellow,Gideon Kodua,Luton Town,One Call Stadium
2026-08-30-mansfield-town-v-luton-town,68,sub_off,Michael Smith,Mansfield Town,One Call Stadium
2026-08-30-mansfield-town-v-luton-town,68,sub_off,Jonathan Russell,Mansfield Town,One Call Stadium
2026-08-30-mansfield-town-v-luton-town,68,sub_on,Rhys Oates,Mansfield Town,One Call Stadium
2026-08-30-mansfield-town-v-luton-town,68,sub_on,David McGoldrick,Mansfield Town,One Call Stadium
2026-08-30-mansfield-town-v-luton-town,77,yellow,Kyle Knoyle,Mansfield Town,One Call Stadium
2026-08-30-mansfield-town-v-luton-town,78,goal,Nahki Wells,Luton Town,One Call Stadium
2026-08-30-mansfield-town-v-luton-town,85,sub_off,Kyle Knoyle,Mansfield Town,One Call Stadium
2026-08-30-mansfield-town-v-luton-town,85,sub_on,Luke Bolton,Mansfield Town,One Call Stadium
2026-08-30-mansfield-town-v-luton-town,90,goal,Nahki Wells,Luton Town,One Call Stadium
2026-08-30-mansfield-town-v-luton-town,90,yellow,Regan Hendry,Mansfield Town,One Call Stadium
2026-08-30-mantova-v-empoli,23,yellow,Gerard Yepes,Empoli,Stadio Danilo Martelli – Pata Stadium
2026-08-30-mantova-v-empoli,42,yellow,Alessio Castellini,Mantova,Stadio Danilo Martelli – Pata Stadium
2026-08-30-mantova-v-empoli,49,yellow,Karim Zedadka,Empoli,Stadio Danilo Martelli – Pata Stadium
2026-08-30-mantova-v-empoli,51,goal,Edoardo Saporiti,Empoli,Stadio Danilo Martelli – Pata Stadium
2026-08-30-mantova-v-empoli,51,yellow,Francesco Bardi,Mantova,Stadio Danilo Martelli – Pata Stadium
2026-08-30-mantova-v-empoli,55,sub_off,Karim Zedadka,Empoli,Stadio Danilo Martelli – Pata Stadium
2026-08-30-mantova-v-empoli,55,sub_on,Luca Belardinelli,Empoli,Stadio Danilo Martelli – Pata Stadium
2026-08-30-mantova-v-empoli,55,yellow,Guido Pagliuca,Empoli,Stadio Danilo Martelli – Pata Stadium
2026-08-30-mantova-v-empoli,56,sub_off,Lorenzo Ignacchiti,Mantova,Stadio Danilo Martelli – Pata Stadium
2026-08-30-mantova-v-empoli,56,sub_off,Rares Ilie,Mantova,Stadio Danilo Martelli – Pata Stadium
2026-08-30-mantova-v-empoli,56,sub_off,Ettore Gliozzi,Mantova,Stadio Danilo Martelli – Pata Stadium
2026-08-30-mantova-v-empoli,56,sub_on,Rachid Kouda,Mantova,Stadio Danilo Martelli – Pata Stadium
2026-08-30-mantova-v-empoli,56,sub_on,Ismale Cajazzo,Mantova,Stadio Danilo Martelli – Pata Stadium
2026-08-30-mantova-v-empoli,56,sub_on,Vanja Vlahovic,Mantova,Stadio Danilo Martelli – Pata Stadium
2026-08-30-mantova-v-empoli,57,yellow,Marco Curto,Empoli,Stadio Danilo Martelli – Pata Stadium
2026-08-30-mantova-v-empoli,58,goal,Francesco Ruocco,Mantova,Stadio Danilo Martelli – Pata Stadium
2026-08-30-mantova-v-empoli,61,goal,Vanja Vlahovic,Mantova,Stadio Danilo Martelli – Pata Stadium
2026-08-30-mantova-v-empoli,72,sub_off,Gerard Yepes,Empoli,Stadio Danilo Martelli – Pata Stadium
2026-08-30-mantova-v-empoli,72,sub_off,Filippo Distefano,Empoli,Stadio Danilo Martelli – Pata Stadium
2026-08-30-mantova-v-empoli,72,sub_on,Lapo Deli,Empoli,Stadio Danilo Martelli – Pata Stadium
2026-08-30-mantova-v-empoli,72,sub_on,Bogdan Popov,Empoli,Stadio Danilo Martelli – Pata Stadium
2026-08-30-mantova-v-empoli,74,yellow,Luca Belardinelli,Empoli,Stadio Danilo Martelli – Pata Stadium
2026-08-30-mantova-v-empoli,78,sub_off,Francesco Ruocco,Mantova,Stadio Danilo Martelli – Pata Stadium
2026-08-30-mantova-v-empoli,78,sub_on,Jean-Pierre Longonda,Mantova,Stadio Danilo Martelli – Pata Stadium
2026-08-30-mantova-v-empoli,83,sub_off,Bodin Tomasevic,Mantova,Stadio Danilo Martelli – Pata Stadium
2026-08-30-mantova-v-empoli,83,sub_on,Eman Kospo,Mantova,Stadio Danilo Martelli – Pata Stadium
2026-08-30-mantova-v-empoli,86,sub_off,Edoardo Saporiti,Empoli,Stadio Danilo Martelli – Pata Stadium
2026-08-30-mantova-v-empoli,86,sub_off,Niccolò Corrado,Empoli,Stadio Danilo Martelli – Pata Stadium
2026-08-30-mantova-v-empoli,86,sub_on,Andrea Orlandi,Empoli,Stadio Danilo Martelli – Pata Stadium
2026-08-30-mantova-v-empoli,86,sub_on,Roberto Berizzi,Empoli,Stadio Danilo Martelli – Pata Stadium
2026-08-30-mantova-v-empoli,86,yellow,Lapo Deli,Empoli,Stadio Danilo Martelli – Pata Stadium
2026-08-30-monterey-bay-fc-v-sacramento-republic-fc,44,goal,Omari Glasgow,Monterey Bay FC,Cardinale Stadium
2026-08-30-monterey-bay-fc-v-sacramento-republic-fc,64,sub_off,Forster Ajago,Sacramento Republic FC,Cardinale Stadium
2026-08-30-monterey-bay-fc-v-sacramento-republic-fc,64,sub_on,Cal Jennings,Sacramento Republic FC,Cardinale Stadium
2026-08-30-monterey-bay-fc-v-sacramento-republic-fc,65,sub_off,Tim Leibold,Sacramento Republic FC,Cardinale Stadium
2026-08-30-monterey-bay-fc-v-sacramento-republic-fc,65,sub_on,Ryan Spaulding,Sacramento Republic FC,Cardinale Stadium
2026-08-30-monterey-bay-fc-v-sacramento-republic-fc,72,sub_off,Fidel Barajas,Monterey Bay FC,Cardinale Stadium
2026-08-30-monterey-bay-fc-v-sacramento-republic-fc,72,sub_off,Tyler Wolff,Sacramento Republic FC,Cardinale Stadium
2026-08-30-monterey-bay-fc-v-sacramento-republic-fc,72,sub_off,Blake Willey,Sacramento Republic FC,Cardinale Stadium
2026-08-30-monterey-bay-fc-v-sacramento-republic-fc,72,sub_on,Wesley Leggett,Monterey Bay FC,Cardinale Stadium
2026-08-30-monterey-bay-fc-v-sacramento-republic-fc,72,sub_on,Kyle Edwards,Sacramento Republic FC,Cardinale Stadium
2026-08-30-monterey-bay-fc-v-sacramento-republic-fc,72,sub_on,Alfredo Midence,Sacramento Republic FC,Cardinale Stadium
2026-08-30-monterey-bay-fc-v-sacramento-republic-fc,77,yellow,Joel Garcia,Monterey Bay FC,Cardinale Stadium
2026-08-30-monterey-bay-fc-v-sacramento-republic-fc,83,sub_off,Joel Garcia,Monterey Bay FC,Cardinale Stadium
2026-08-30-monterey-bay-fc-v-sacramento-republic-fc,83,sub_off,Nick Ross,Monterey Bay FC,Cardinale Stadium
2026-08-30-monterey-bay-fc-v-sacramento-republic-fc,83,sub_on,Quinton Elliot,Monterey Bay FC,Cardinale Stadium
2026-08-30-monterey-bay-fc-v-sacramento-republic-fc,83,sub_on,Judson,Monterey Bay FC,Cardinale Stadium
2026-08-30-monterey-bay-fc-v-sacramento-republic-fc,85,goal,Cal Jennings,Sacramento Republic FC,Cardinale Stadium
2026-08-30-monterey-bay-fc-v-sacramento-republic-fc,85,sub_off,Pep Casas,Sacramento Republic FC,Cardinale Stadium
2026-08-30-monterey-bay-fc-v-sacramento-republic-fc,85,sub_on,Freddy Kleemann,Sacramento Republic FC,Cardinale Stadium
2026-08-30-monterey-bay-fc-v-sacramento-republic-fc,90,sub_off,Nico Gordon,Monterey Bay FC,Cardinale Stadium
2026-08-30-monterey-bay-fc-v-sacramento-republic-fc,90,sub_off,Ryuga Nakamura,Monterey Bay FC,Cardinale Stadium
2026-08-30-monterey-bay-fc-v-sacramento-republic-fc,90,sub_on,Zackery Farnsworth,Monterey Bay FC,Cardinale Stadium
2026-08-30-monterey-bay-fc-v-sacramento-republic-fc,90,sub_on,Diego Otoya,Monterey Bay FC,Cardinale Stadium
2026-08-30-nafta-v-maribor,7,goal,Tio Cipot,Maribor,Stadium
2026-08-30-nafta-v-maribor,18,goal,Zan Karnicnik,Maribor,Stadium
2026-08-30-nafta-v-maribor,45,goal,Luka Poredos,Nafta,Stadium
2026-08-30-nafta-v-maribor,52,goal,Amadej Marosa,Nafta,Stadium
2026-08-30-nafta-v-maribor,78,goal,Tio Cipot,Maribor,Stadium
2026-08-30-phoenix-rising-fc-v-indy-eleven,5,goal,Dominique Badji,Phoenix Rising FC,Phoenix Rising Stadium at 38th St/Washington
2026-08-30-phoenix-rising-fc-v-indy-eleven,7,own_goal,Pape Boye,Indy Eleven,Phoenix Rising Stadium at 38th St/Washington
2026-08-30-phoenix-rising-fc-v-indy-eleven,24,yellow,Jean Moursou,Phoenix Rising FC,Phoenix Rising Stadium at 38th St/Washington
2026-08-30-phoenix-rising-fc-v-indy-eleven,29,goal,Daniel Flores,Phoenix Rising FC,Phoenix Rising Stadium at 38th St/Washington
2026-08-30-phoenix-rising-fc-v-indy-eleven,46,sub_off,Jean Moursou,Phoenix Rising FC,Phoenix Rising Stadium at 38th St/Washington
2026-08-30-phoenix-rising-fc-v-indy-eleven,46,sub_on,Adrián Pelayo,Phoenix Rising FC,Phoenix Rising Stadium at 38th St/Washington
2026-08-30-phoenix-rising-fc-v-indy-eleven,46,yellow,Collin Smith,Phoenix Rising FC,Phoenix Rising Stadium at 38th St/Washington
2026-08-30-phoenix-rising-fc-v-indy-eleven,59,yellow,Anthony Herbert,Indy Eleven,Phoenix Rising Stadium at 38th St/Washington
2026-08-30-phoenix-rising-fc-v-indy-eleven,63,sub_off,Rafael Czichos,Phoenix Rising FC,Phoenix Rising Stadium at 38th St/Washington
2026-08-30-phoenix-rising-fc-v-indy-eleven,63,sub_off,Daniel Flores,Phoenix Rising FC,Phoenix Rising Stadium at 38th St/Washington
2026-08-30-phoenix-rising-fc-v-indy-eleven,63,sub_off,Edward Kizza,Indy Eleven,Phoenix Rising Stadium at 38th St/Washington
2026-08-30-phoenix-rising-fc-v-indy-eleven,63,sub_on,Juan Torres,Phoenix Rising FC,Phoenix Rising Stadium at 38th St/Washington
2026-08-30-phoenix-rising-fc-v-indy-eleven,63,sub_on,Tate Schmitt,Phoenix Rising FC,Phoenix Rising Stadium at 38th St/Washington
2026-08-30-phoenix-rising-fc-v-indy-eleven,63,sub_on,Loïc Mesanvi,Indy Eleven,Phoenix Rising Stadium at 38th St/Washington
2026-08-30-phoenix-rising-fc-v-indy-eleven,64,yellow,Cameron Lindley,Indy Eleven,Phoenix Rising Stadium at 38th St/Washington
2026-08-30-phoenix-rising-fc-v-indy-eleven,70,sub_off,Alejandro Mitrano,Indy Eleven,Phoenix Rising Stadium at 38th St/Washington
2026-08-30-phoenix-rising-fc-v-indy-eleven,70,sub_off,Bruno Rendón,Indy Eleven,Phoenix Rising Stadium at 38th St/Washington
2026-08-30-phoenix-rising-fc-v-indy-eleven,70,sub_on,Makel Rasheed,Indy Eleven,Phoenix Rising Stadium at 38th St/Washington
2026-08-30-phoenix-rising-fc-v-indy-eleven,70,sub_on,Malik Henry-Scott,Indy Eleven,Phoenix Rising Stadium at 38th St/Washington
2026-08-30-phoenix-rising-fc-v-indy-eleven,71,sub_off,Josh O'Brien,Indy Eleven,Phoenix Rising Stadium at 38th St/Washington
2026-08-30-phoenix-rising-fc-v-indy-eleven,71,sub_on,Mohamed Omar,Indy Eleven,Phoenix Rising Stadium at 38th St/Washington
2026-08-30-phoenix-rising-fc-v-indy-eleven,78,sub_off,Dominique Badji,Phoenix Rising FC,Phoenix Rising Stadium at 38th St/Washington
2026-08-30-phoenix-rising-fc-v-indy-eleven,78,sub_on,Gunnar Studenhofft,Phoenix Rising FC,Phoenix Rising Stadium at 38th St/Washington
2026-08-30-phoenix-rising-fc-v-indy-eleven,87,yellow,Ihsan Sacko,Phoenix Rising FC,Phoenix Rising Stadium at 38th St/Washington
2026-08-30-phoenix-rising-fc-v-indy-eleven,88,sub_off,Paco Craig,Indy Eleven,Phoenix Rising Stadium at 38th St/Washington
2026-08-30-phoenix-rising-fc-v-indy-eleven,88,sub_on,Hesron Barry,Indy Eleven,Phoenix Rising Stadium at 38th St/Washington
2026-08-30-phoenix-rising-fc-v-indy-eleven,90,sub_off,Diego Gómez,Phoenix Rising FC,Phoenix Rising Stadium at 38th St/Washington
2026-08-30-phoenix-rising-fc-v-indy-eleven,90,sub_on,Jaethan Irwin,Phoenix Rising FC,Phoenix Rising Stadium at 38th St/Washington
2026-08-30-portland-timbers-v-austin-fc,25,goal,Facundo Torres,Austin FC,Providence Park
2026-08-30-portland-timbers-v-austin-fc,35,yellow,Guilherme Biro,Austin FC,Providence Park
2026-08-30-portland-timbers-v-austin-fc,47,yellow,Mikkel Desler,Austin FC,Providence Park
2026-08-30-portland-timbers-v-austin-fc,62,sub_off,Gage Guerra,Portland Timbers,Providence Park
2026-08-30-portland-timbers-v-austin-fc,62,sub_on,Antony,Portland Timbers,Providence Park
2026-08-30-portland-timbers-v-austin-fc,63,sub_off,Jon Gallagher,Austin FC,Providence Park
2026-08-30-portland-timbers-v-austin-fc,63,sub_off,Jorge Alastuey,Austin FC,Providence Park
2026-08-30-portland-timbers-v-austin-fc,63,sub_on,Przemyslaw Placheta,Austin FC,Providence Park
2026-08-30-portland-timbers-v-austin-fc,63,sub_on,Zan Kolmanic,Austin FC,Providence Park
2026-08-30-portland-timbers-v-austin-fc,71,sub_off,Mikkel Desler,Austin FC,Providence Park
2026-08-30-portland-timbers-v-austin-fc,71,sub_on,Brendan Hines-Ike,Austin FC,Providence Park
2026-08-30-portland-timbers-v-austin-fc,75,sub_off,Cole Bassett,Portland Timbers,Providence Park
2026-08-30-portland-timbers-v-austin-fc,75,sub_off,Jimer Fory,Portland Timbers,Providence Park
2026-08-30-portland-timbers-v-austin-fc,75,sub_on,Joao Ortiz,Portland Timbers,Providence Park
2026-08-30-portland-timbers-v-austin-fc,75,sub_on,Ian Smith,Portland Timbers,Providence Park
2026-08-30-portland-timbers-v-austin-fc,83,sub_off,Jon Bell,Austin FC,Providence Park
2026-08-30-portland-timbers-v-austin-fc,83,sub_off,Facundo Torres,Austin FC,Providence Park
2026-08-30-portland-timbers-v-austin-fc,83,sub_on,Oleksandr Svatok,Austin FC,Providence Park
2026-08-30-portland-timbers-v-austin-fc,83,sub_on,Ilie Sánchez,Austin FC,Providence Park
2026-08-30-portland-timbers-v-austin-fc,84,sub_off,Eric Miller,Portland Timbers,Providence Park
2026-08-30-portland-timbers-v-austin-fc,84,sub_on,Omir Fernandez,Portland Timbers,Providence Park
2026-08-30-portland-timbers-v-austin-fc,88,yellow,Oleksandr Svatok,Austin FC,Providence Park
2026-08-30-portland-timbers-v-austin-fc,88,yellow,José Caicedo,Portland Timbers,Providence Park
2026-08-30-portland-timbers-v-austin-fc,89,goal,Antony,Portland Timbers,Providence Park
2026-08-30-portland-timbers-v-austin-fc,90,goal,Oleksandr Svatok,Austin FC,Providence Park
2026-08-30-portland-timbers-v-austin-fc,90,yellow,Joseph Rosales,Austin FC,Providence Park
2026-08-30-puskas-fc-academy-v-ferencvaros,14,sub_off,Lenny Joseph,Ferencváros,Pancho Arena
2026-08-30-puskas-fc-academy-v-ferencvaros,14,sub_on,Krisztián Lisztes,Ferencváros,Pancho Arena
2026-08-30-puskas-fc-academy-v-ferencvaros,24,yellow,Cadu,Ferencváros,Pancho Arena
2026-08-30-puskas-fc-academy-v-ferencvaros,45,sub_off,Brandon Ormonde-Ottewill,Puskás FC Academy,Pancho Arena
2026-08-30-puskas-fc-academy-v-ferencvaros,45,sub_on,Bendeguz Farkas,Puskás FC Academy,Pancho Arena
2026-08-30-real-madrid-v-malaga,19,goal,Jude Bellingham,Real Madrid,Estadio Bernabéu
2026-08-30-real-madrid-v-malaga,26,own_goal,Alfonso Herrero,Real Madrid,Estadio Bernabéu
2026-08-30-real-madrid-v-malaga,30,goal,Kylian Mbappé,Real Madrid,Estadio Bernabéu
2026-08-30-real-madrid-v-malaga,46,sub_off,Rafa Rodríguez,Málaga,Estadio Bernabéu
2026-08-30-real-madrid-v-malaga,46,sub_on,Pablo Martínez,Málaga,Estadio Bernabéu
2026-08-30-real-madrid-v-malaga,60,sub_off,Carlos Puga,Málaga,Estadio Bernabéu
2026-08-30-real-madrid-v-malaga,60,sub_on,José Salinas,Málaga,Estadio Bernabéu
2026-08-30-real-madrid-v-malaga,61,sub_off,Joaquín Muñoz,Málaga,Estadio Bernabéu
2026-08-30-real-madrid-v-malaga,61,sub_on,Juan Cruz,Málaga,Estadio Bernabéu
2026-08-30-real-madrid-v-malaga,65,sub_off,Brahim Díaz,Real Madrid,Estadio Bernabéu
2026-08-30-real-madrid-v-malaga,65,sub_on,Yan Diomande,Real Madrid,Estadio Bernabéu
2026-08-30-real-madrid-v-malaga,66,yellow,Chupe,Málaga,Estadio Bernabéu
2026-08-30-real-madrid-v-malaga,74,sub_off,Einar Galilea,Málaga,Estadio Bernabéu
2026-08-30-real-madrid-v-malaga,74,sub_on,Haitam Abaida,Málaga,Estadio Bernabéu
2026-08-30-real-madrid-v-malaga,77,sub_off,Federico Valverde,Real Madrid,Estadio Bernabéu
2026-08-30-real-madrid-v-malaga,77,sub_on,Bernardo Silva,Real Madrid,Estadio Bernabéu
2026-08-30-st-mirren-v-motherwell,2,goal,Tawanda Maswanhise,Motherwell,The Marbill Coaches Stadium
2026-08-30-st-mirren-v-motherwell,14,missed_penalty,Tawanda Maswanhise,Motherwell,The Marbill Coaches Stadium
2026-08-30-st-mirren-v-motherwell,24,goal,Regan Charles-Cook,Motherwell,The Marbill Coaches Stadium
2026-08-30-st-mirren-v-motherwell,39,goal,Paul Nsio,St. Mirren,The Marbill Coaches Stadium
2026-08-30-st-mirren-v-motherwell,44,goal,Declan John,St. Mirren,The Marbill Coaches Stadium
2026-08-30-st-mirren-v-motherwell,45,goal,Samuel Ramos,St. Mirren,The Marbill Coaches Stadium
2026-08-30-st-mirren-v-motherwell,46,sub_off,Tom Sparrow,Motherwell,The Marbill Coaches Stadium
2026-08-30-st-mirren-v-motherwell,46,sub_on,Stephen O'Donnell,Motherwell,The Marbill Coaches Stadium
2026-08-30-st-mirren-v-motherwell,47,yellow,Stephen O'Donnell,Motherwell,The Marbill Coaches Stadium
2026-08-30-st-mirren-v-motherwell,52,yellow,Martin Moormann,Motherwell,The Marbill Coaches Stadium
2026-08-30-st-mirren-v-motherwell,58,sub_off,Regan Charles-Cook,Motherwell,The Marbill Coaches Stadium
2026-08-30-st-mirren-v-motherwell,58,sub_off,Tawanda Maswanhise,Motherwell,The Marbill Coaches Stadium
2026-08-30-st-mirren-v-motherwell,58,sub_on,Seb Palmer Houlden,Motherwell,The Marbill Coaches Stadium
2026-08-30-st-mirren-v-motherwell,58,sub_on,Jardell Kanga,Motherwell,The Marbill Coaches Stadium
2026-08-30-st-mirren-v-motherwell,61,sub_off,Nikolas Agrafiotis,St. Mirren,The Marbill Coaches Stadium
2026-08-30-st-mirren-v-motherwell,61,sub_off,Chris Mochrie,St. Mirren,The Marbill Coaches Stadium
2026-08-30-st-mirren-v-motherwell,61,sub_off,Calvin Ramsay,St. Mirren,The Marbill Coaches Stadium
2026-08-30-st-mirren-v-motherwell,61,sub_on,Fraser Taylor,St. Mirren,The Marbill Coaches Stadium
2026-08-30-st-mirren-v-motherwell,61,sub_on,Eseosa Sule,St. Mirren,The Marbill Coaches Stadium
2026-08-30-st-mirren-v-motherwell,61,sub_on,Jayden Richardson,St. Mirren,The Marbill Coaches Stadium
2026-08-30-st-mirren-v-motherwell,71,sub_off,Joe Hodge,Motherwell,The Marbill Coaches Stadium
2026-08-30-st-mirren-v-motherwell,71,sub_off,Samuel Ramos,St. Mirren,The Marbill Coaches Stadium
2026-08-30-st-mirren-v-motherwell,71,sub_on,Dylan Williams,Motherwell,The Marbill Coaches Stadium
2026-08-30-st-mirren-v-motherwell,71,sub_on,Luke Thomas,St. Mirren,The Marbill Coaches Stadium
2026-08-30-st-mirren-v-motherwell,73,sub_off,Ibrahim Said,Motherwell,The Marbill Coaches Stadium
2026-08-30-st-mirren-v-motherwell,73,sub_on,Eythor Martin Bjørgolfsson,Motherwell,The Marbill Coaches Stadium
2026-08-30-st-mirren-v-motherwell,75,sub_off,Ismeal Kabia,St. Mirren,The Marbill Coaches Stadium
2026-08-30-st-mirren-v-motherwell,75,sub_on,Jake Young,St. Mirren,The Marbill Coaches Stadium
2026-08-30-st-mirren-v-motherwell,85,yellow,Ryan Carr,St. Mirren,The Marbill Coaches Stadium
2026-08-30-st-mirren-v-motherwell,89,yellow,Jake Young,St. Mirren,The Marbill Coaches Stadium
2026-08-30-st-mirren-v-motherwell,90,goal,Jardell Kanga,Motherwell,The Marbill Coaches Stadium
2026-08-30-st-pauli-v-kaiserslautern,29,goal,Erencan Yardimci,Kaiserslautern,Millerntor-Stadion
2026-08-30-st-pauli-v-kaiserslautern,38,yellow,David Nemeth,St. Pauli,Millerntor-Stadion
2026-08-30-st-pauli-v-kaiserslautern,41,yellow,Marcus Mathisen,St. Pauli,Millerntor-Stadion
2026-08-30-st-pauli-v-kaiserslautern,46,goal,Thierry Fidjeu-Tazemeta,Kaiserslautern,Millerntor-Stadion
2026-08-30-st-pauli-v-kaiserslautern,46,sub_off,Erencan Yardimci,Kaiserslautern,Millerntor-Stadion
2026-08-30-st-pauli-v-kaiserslautern,46,sub_on,Thierry Fidjeu-Tazemeta,Kaiserslautern,Millerntor-Stadion
